date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2015-08-04,147550.18,44.67333638,147550.185,44.67333638,0.0,0.0,0.0,3.5,11.3,7.1,0.0,1,0
2015-08-05,142325.99,42.5957224,142325.99,42.5957224,0.0,0.0,0.0,6.6,10.8,8.0,1.0,1,0
2015-08-06,143642.36,48.94517285,143642.355,48.94517285,0.0,0.0,0.0,7.1,12.8,7.0,1.6,1,0
2015-08-07,143060.33,42.78284919,143060.33,42.78284919,0.0,0.0,0.0,9.0,13.1,9.0,1.4,1,0
2015-08-08,125830.53,39.11605998,125830.535,39.11605998,0.0,0.0,0.0,8.8,12.6,6.6,0.4,1,0
2015-08-09,120008.46,29.44132945,120008.455,29.44132945,0.0,0.0,0.0,7.7,13.3,6.9,0.0,1,0
2015-08-10,130978.1,30.09105237,130978.095,30.09105237,0.0,0.0,0.0,8.3,16.0,10.7,0.2,1,0
2015-08-11,135616.13,31.94331353,135616.125,31.94331353,0.0,0.0,0.0,7.8,14.8,11.7,0.8,1,0
2015-08-12,138900.5,37.33841387,138900.5,37.33841387,0.0,0.0,0.0,9.3,14.8,9.2,0.0,1,0
2015-08-13,140905.85,36.73054058,140905.85,36.73054058,0.0,0.0,0.0,8.4,13.0,7.0,0.2,1,0
2015-08-14,137838.92,35.43773739,137838.925,35.43773739,0.0,0.0,0.0,10.4,15.3,7.3,0.0,1,0
2015-08-15,122088.76,34.08615436,122088.76,34.08615436,0.0,0.0,0.0,10.0,14.9,10.9,0.4,1,0
2015-08-16,116648.77,25.31764941,116648.77,25.31764941,0.0,0.0,0.0,4.7,17.0,9.5,0.2,1,0
2015-08-17,137008.71,31.79373023,137008.71,31.79373023,0.0,0.0,0.0,6.8,12.2,9.9,2.4,1,0
2015-08-18,148093.96,45.28668706,148093.96,45.28668706,0.0,0.0,0.0,6.1,11.1,9.8,0.6,1,0
2015-08-19,144024.66,39.23515304,144024.66,39.23515304,0.0,0.0,0.0,5.5,12.7,10.2,0.0,1,0
2015-08-20,131575.79,30.54500061,131575.79,30.54500061,0.0,0.0,0.0,6.1,17.1,12.7,0.0,1,0
2015-08-21,126570.47,38.88847204,126570.47,38.88847204,0.0,0.0,0.0,10.9,18.7,4.1,0.0,1,0
2015-08-22,112275.15,32.23832167,112275.15,32.23832167,0.0,0.0,0.0,11.8,18.8,11.8,0.0,1,0
2015-08-23,111793.02,29.44134872,111793.015,29.44134872,0.0,0.0,0.0,7.9,16.3,13.1,0.0,1,0
2015-08-24,128868.26,26.61266289,128868.255,26.61266289,0.0,0.0,0.0,8.5,14.5,9.6,0.0,1,0
2015-08-25,135051.55,28.80467771,135051.545,28.80467771,0.0,0.0,0.0,9.5,14.3,8.1,0.0,1,0
2015-08-26,135914.68,37.13177468,135914.68,37.13177468,0.0,0.0,0.0,9.2,14.6,7.8,0.2,1,0
2015-08-27,141159.77,41.60533545,141159.77,41.60533545,0.0,0.0,0.0,9.8,11.7,2.7,0.8,1,0
2015-08-28,134755.51,38.17912007,134755.505,38.17912007,0.0,0.0,0.0,8.1,13.2,12.2,17.4,1,0
2015-08-29,124448.5,35.47451361,124448.5,35.47451361,0.0,0.0,0.0,6.3,11.7,9.1,1.8,1,0
2015-08-30,116744.22,42.41417956,116744.215,42.41417956,0.0,0.0,0.0,7.9,12.5,14.3,2.2,1,0
2015-08-31,137724.89,50.27328749,137724.895,50.27328749,0.0,0.0,0.0,8.1,13.0,11.5,0.0,1,0
2015-09-01,134116.77,50.14578439,134116.77,50.14578439,0.0,0.0,0.0,5.1,16.2,15.7,0.0,1,0
2015-09-02,132794.72,49.03831254,132794.715,49.03831254,0.0,0.0,0.0,8.0,18.8,10.5,0.0,1,0
2015-09-03,132096.34,45.54626467,132096.335,45.54626467,0.0,0.0,0.0,10.6,14.0,8.0,4.4,1,0
2015-09-04,131384.88,65.73690671,131384.88,65.73690671,0.0,0.0,0.0,8.7,13.7,13.0,0.0,1,0
2015-09-05,115799.32,57.1775692,115799.32,57.1775692,0.0,0.0,0.0,10.2,14.0,14.8,0.0,1,0
2015-09-06,109641.38,40.58176552,109641.375,40.58176552,0.0,0.0,0.0,5.8,16.6,11.8,0.0,1,0
2015-09-07,131619.37,38.52697878,131619.365,38.52697878,0.0,0.0,0.0,8.9,13.6,9.2,3.6,1,0
2015-09-08,136340.7,41.71038161,136340.7,41.71038161,0.0,0.0,0.0,8.8,12.8,11.1,2.0,1,0
2015-09-09,132977.45,48.12810484,132977.45,48.12810484,0.0,0.0,0.0,10.0,15.3,11.4,0.0,1,0
2015-09-10,133541.98,48.91956662,133541.98,48.91956662,0.0,0.0,0.0,10.0,15.7,17.3,0.0,1,0
2015-09-11,123968.9,36.08846518,123968.9,36.08846518,0.0,0.0,0.0,5.1,20.1,17.7,0.0,1,0
2015-09-12,108790.01,37.65455156,108790.005,37.65455156,0.0,0.0,0.0,12.2,21.7,10.2,0.0,1,0
2015-09-13,99161.765,30.35960587,99161.765,30.35960587,0.0,0.0,0.0,13.2,25.5,17.1,0.0,1,0
2015-09-14,116574.17,32.34565421,116574.17,32.34565421,0.0,0.0,0.0,15.4,26.7,17.8,0.0,1,0
2015-09-15,123750.5,34.50652241,123750.5,34.50652241,0.0,0.0,0.0,10.8,15.9,15.0,15.8,1,0
2015-09-16,131795.48,38.96606247,131795.485,38.96606247,0.0,0.0,0.0,8.9,14.8,17.6,0.0,1,0
2015-09-17,131050.68,40.63926437,131050.675,40.63926437,0.0,0.0,0.0,9.0,14.3,12.4,0.4,1,0
2015-09-18,130764.59,40.63008102,130764.585,40.63008102,0.0,0.0,0.0,10.5,14.7,8.1,0.0,0,0
2015-09-19,112377.19,47.82671203,112377.185,47.82671203,0.0,0.0,0.0,6.5,21.3,17.0,0.0,0,0
2015-09-20,103708.93,32.85772784,103708.925,32.85772784,0.0,0.0,0.0,8.5,22.9,17.3,0.0,0,0
2015-09-21,120096.71,44.95597741,120096.71,44.95597741,0.0,0.0,0.0,14.0,18.1,6.7,0.0,0,0
2015-09-22,127755.09,99.47616671,127755.095,99.47616671,0.0,0.0,0.0,7.6,12.7,17.4,4.4,0,0
2015-09-23,131866.73,49.76861067,131866.73,49.76861067,0.0,0.0,0.0,8.5,12.6,20.3,0.0,0,0
2015-09-24,130937.63,54.98052681,130937.625,54.98052681,0.0,0.0,0.0,5.1,14.3,18.2,0.0,0,0
2015-09-25,124278.93,51.08100179,124278.93,51.08100179,0.0,0.0,0.0,5.8,19.1,20.2,0.0,0,0
2015-09-26,111064.49,48.78936994,111064.49,48.78936994,0.0,0.0,0.0,6.6,17.9,20.1,0.0,0,0
2015-09-27,106431.82,43.93161371,106431.815,43.93161371,0.0,0.0,0.0,9.8,20.2,19.6,0.0,0,0
2015-09-28,121796.72,42.02601538,121796.715,42.02601538,0.0,0.0,0.0,8.3,21.4,13.6,0.0,0,0
2015-09-29,126691.8,37.64010125,126691.8,37.64010125,0.0,0.0,0.0,9.0,16.9,13.5,0.0,0,0
2015-09-30,129641.25,41.98096898,129641.245,41.98096898,0.0,0.0,0.0,11.5,15.9,16.8,0.0,0,0
2015-10-01,124356.42,34.80976299,124356.415,34.80976299,0.0,0.0,0.0,6.0,21.6,21.7,0.0,0,0
2015-10-02,107544.15,38.30698393,107544.145,38.30698393,0.0,0.0,0.0,9.9,28.6,21.7,0.0,0,1
2015-10-03,100598.55,30.78069241,100598.55,30.78069241,0.0,0.0,0.0,16.3,31.3,22.2,0.0,0,0
2015-10-04,103828.88,36.56069849,103828.88,36.56069849,0.0,0.0,0.0,13.9,24.9,22.2,0.0,0,0
2015-10-05,125194.87,38.97200519,125194.87,38.97200519,0.0,0.0,0.0,12.7,34.4,22.0,0.0,0,0
2015-10-06,127225.25,36.24445144,127225.245,36.24445144,0.0,0.0,0.0,15.5,35.8,18.9,0.0,1,0
2015-10-07,117282.77,31.59640663,117282.765,31.59640663,0.0,0.0,0.0,11.8,16.2,23.6,0.0,1,0
2015-10-08,122121.33,36.14098237,122121.325,36.14098237,0.0,0.0,0.0,7.6,18.6,23.3,0.0,1,0
2015-10-09,126989.91,41.41507492,126989.905,41.41507492,0.0,0.0,0.0,10.9,29.9,22.0,0.0,1,0
2015-10-10,112604.82,34.80317686,112604.825,34.80317686,0.0,0.0,0.0,17.5,29.2,11.9,0.0,1,0
2015-10-11,105376.34,29.90281083,105376.335,29.90281083,0.0,0.0,0.0,16.9,19.2,19.6,0.4,1,0
2015-10-12,120916.22,36.35362381,120916.215,36.35362381,0.0,0.0,0.0,11.3,16.1,13.4,0.6,1,0
2015-10-13,122830.38,41.49816809,122830.38,41.49816809,0.0,0.0,0.0,7.9,17.6,24.3,0.4,1,0
2015-10-14,126919.2,45.5634402,126919.195,45.5634402,0.0,0.0,0.0,11.2,28.6,24.4,0.0,1,0
2015-10-15,130260.37,39.06694868,130260.37,39.06694868,0.0,0.0,0.0,14.4,34.0,22.2,0.0,1,0
2015-10-16,123985.97,43.80436083,123985.97,43.80436083,0.0,0.0,0.0,17.0,23.8,8.4,0.0,1,0
2015-10-17,104916.35,29.67361006,104916.345,29.67361006,0.0,0.0,0.0,11.5,20.5,20.4,0.0,1,0
2015-10-18,100812.04,29.12086757,100812.04,29.12086757,0.0,0.0,0.0,12.6,17.7,24.2,0.0,1,0
2015-10-19,120795.0,43.51067632,120795.0,43.51067632,0.0,0.0,0.0,8.3,26.7,25.8,0.0,1,0
2015-10-20,126655.49,43.3328692,126655.49,43.3328692,0.0,0.0,0.0,12.9,31.8,14.4,0.0,1,0
2015-10-21,122368.89,39.68189403,122368.885,39.68189403,0.0,0.0,0.0,17.6,18.3,7.3,2.4,1,0
2015-10-22,121471.64,44.03304646,121471.64,44.03304646,0.0,0.0,0.0,11.4,16.7,8.5,7.0,1,0
2015-10-23,120420.7,48.1698968,120420.7,48.1698968,0.0,0.0,0.0,11.8,16.4,21.0,0.0,1,0
2015-10-24,106813.03,32.19205197,106813.03,32.19205197,0.0,0.0,0.0,9.2,19.5,25.1,0.0,1,0
2015-10-25,102279.75,17.4659695,102279.745,17.4659695,0.0,0.0,0.0,10.2,31.3,20.1,0.0,1,0
2015-10-26,115297.34,29.39851628,115297.34,29.39851628,0.0,0.0,0.0,14.0,15.9,14.5,0.2,1,0
2015-10-27,116619.57,31.32939962,116619.57,31.32939962,0.0,0.0,0.0,10.4,23.3,28.1,0.2,1,0
2015-10-28,122887.41,39.51380992,122887.41,39.51380992,0.0,0.0,0.0,10.1,26.8,27.6,0.0,1,0
2015-10-29,124222.94,62.32012828,124222.935,62.32012828,0.0,0.0,0.0,13.7,26.1,26.8,0.0,1,0
2015-10-30,121256.97,35.87555035,121256.97,35.87555035,0.0,0.0,0.0,12.6,27.4,22.6,0.0,1,0
2015-10-31,106353.44,18.37479011,106353.44,18.37479011,0.0,0.0,0.0,15.7,25.9,13.5,1.0,1,0
2015-11-01,103629.65,14.68483973,103629.645,14.68483973,0.0,0.0,0.0,16.4,26.0,10.0,4.4,1,0
2015-11-02,113791.75,25.01784896,113791.75,25.01784896,0.0,0.0,0.0,14.5,16.0,8.2,0.0,1,0
2015-11-03,101793.04,14.15794771,101793.035,14.15794771,0.0,0.0,0.0,8.0,17.9,25.4,0.2,1,1
2015-11-04,120177.95,29.23763309,120177.945,29.23763309,0.0,0.0,0.0,10.9,27.2,19.6,0.0,1,0
2015-11-05,125985.46,34.57679076,125985.465,34.57679076,0.0,0.0,0.0,16.2,24.7,16.4,12.2,1,0
2015-11-06,120505.59,30.64286687,120505.585,30.64286687,0.0,0.0,0.0,16.6,18.7,3.7,17.6,1,0
2015-11-07,104269.79,18.27265483,104269.79,18.27265483,0.0,0.0,0.0,11.9,16.8,25.2,1.2,1,0
2015-11-08,103793.09,21.09536038,103793.085,21.09536038,0.0,0.0,0.0,8.5,24.8,25.1,0.0,1,0
2015-11-09,127234.72,35.05480023,127234.72,35.05480023,0.0,0.0,0.0,13.6,33.1,26.4,0.0,1,0
2015-11-10,121617.28,32.06707648,121617.28,32.06707648,0.0,0.0,0.0,15.2,16.4,5.3,0.0,1,0
2015-11-11,121566.65,35.22410385,121566.645,35.22410385,0.0,0.0,0.0,11.5,20.1,16.0,2.0,1,0
2015-11-12,123775.16,38.48525874,123775.16,38.48525874,0.0,0.0,0.0,13.7,21.2,19.2,0.0,1,0
2015-11-13,117078.59,32.82309665,117078.585,32.82309665,0.0,0.0,0.0,13.5,18.2,26.1,0.4,1,0
2015-11-14,103646.64,33.56093861,103646.635,33.56093861,0.0,0.0,0.0,12.1,18.3,27.5,0.2,1,0
2015-11-15,99761.81,28.29807106,99761.81,28.29807106,0.0,0.0,0.0,13.0,18.5,27.6,0.2,1,0
2015-11-16,124557.23,39.12737374,124557.225,39.12737374,0.0,0.0,0.0,11.4,26.3,29.4,0.2,1,0
2015-11-17,131442.2,36.02454725,131442.2,36.02454725,0.0,0.0,0.0,15.7,33.3,24.0,0.0,1,0
2015-11-18,132353.76,60.68023827,132353.755,60.68023827,0.0,0.0,0.0,14.7,29.5,29.2,0.0,1,0
2015-11-19,138118.7,78.29096807,138118.705,78.29096807,0.0,0.0,0.0,15.6,31.5,20.6,0.0,1,0
2015-11-20,123412.69,38.02649768,123412.685,38.02649768,0.0,0.0,0.0,15.4,19.1,6.4,0.4,1,0
2015-11-21,102647.91,27.41362241,102647.905,27.41362241,0.0,0.0,0.0,12.2,17.5,20.9,3.6,1,0
2015-11-22,98621.62,32.34590077,98621.62,32.34590077,0.0,0.0,0.0,13.5,20.0,27.3,0.0,1,0
2015-11-23,114406.82,41.36877245,114406.825,41.36877245,0.0,0.0,0.0,13.8,20.7,27.3,0.0,1,0
2015-11-24,118894.31,48.52152976,118894.305,48.52152976,0.0,0.0,0.0,13.6,24.5,30.0,0.0,1,0
2015-11-25,124728.87,60.69203392,124728.875,60.69203392,0.0,0.0,0.0,13.5,33.3,9.3,0.0,1,0
2015-11-26,112907.15,30.49417411,108142.56,32.32822633,4764.585,-11.1336073,0.041666668,10.8,17.4,23.3,0.0,1,0
2015-11-27,117492.82,40.36654546,117492.82,40.36654546,0.0,0.0,0.0,9.0,18.2,16.8,0.4,1,0
2015-11-28,105011.2,43.32666084,105011.195,43.32666084,0.0,0.0,0.0,12.0,20.1,27.1,0.0,1,0
2015-11-29,102162.53,39.12126473,102162.53,39.12126473,0.0,0.0,0.0,12.6,20.3,23.4,0.0,1,0
2015-11-30,122452.42,45.57726057,122452.415,45.57726057,0.0,0.0,0.0,10.0,32.2,26.6,0.0,1,0
2015-12-01,117115.62,37.92095899,114525.215,39.58254623,2590.405,-35.54,0.020833334,14.5,24.6,24.4,1.8,1,0
2015-12-02,115230.13,37.4708208,115230.125,37.4708208,0.0,0.0,0.0,9.2,17.5,32.4,0.0,1,0
2015-12-03,121699.43,43.34422421,121699.425,43.34422421,0.0,0.0,0.0,12.2,21.3,30.1,0.0,1,0
2015-12-04,129148.52,66.53389405,129148.52,66.53389405,0.0,0.0,0.0,11.3,30.8,32.2,0.0,1,0
2015-12-05,115606.01,36.90686862,112891.875,38.62506466,2714.13,-34.56,0.020833334,15.5,25.3,27.9,0.0,1,0
2015-12-06,112025.29,36.78833221,112025.29,36.78833221,0.0,0.0,0.0,15.3,29.8,13.5,0.0,1,0
2015-12-07,129059.65,53.36909872,129059.645,53.36909872,0.0,0.0,0.0,18.1,27.3,8.7,0.0,1,0
2015-12-08,136800.91,57.53424668,136800.91,57.53424668,0.0,0.0,0.0,20.3,35.4,19.8,0.8,1,0
2015-12-09,125965.02,49.73700573,125965.02,49.73700573,0.0,0.0,0.0,15.4,24.6,27.0,0.0,1,0
2015-12-10,125807.5,50.80601367,125807.495,50.80601367,0.0,0.0,0.0,13.1,26.0,32.0,0.0,1,0
2015-12-11,116597.81,32.02012919,116597.81,32.02012919,0.0,0.0,0.0,14.2,19.2,13.0,0.0,1,0
2015-12-12,106139.41,34.14289792,106139.41,34.14289792,0.0,0.0,0.0,10.1,18.3,27.9,2.0,1,0
2015-12-13,105218.52,40.30682955,105218.515,40.30682955,0.0,0.0,0.0,10.3,28.3,28.6,0.0,1,0
2015-12-14,125784.96,51.74782952,125784.96,51.74782952,0.0,0.0,0.0,11.9,22.7,31.6,0.0,1,0
2015-12-15,129077.41,51.66083017,129077.41,51.66083017,0.0,0.0,0.0,14.4,24.6,30.3,0.0,1,0
2015-12-16,135930.08,78.64591999,135930.08,78.64591999,0.0,0.0,0.0,15.6,27.5,32.5,0.0,1,0
2015-12-17,152366.3,188.0861252,152366.3,188.0861252,0.0,0.0,0.0,16.9,37.2,33.1,0.0,1,0
2015-12-18,158052.89,81.19248625,158052.89,81.19248625,0.0,0.0,0.0,19.4,35.4,31.2,0.0,0,0
2015-12-19,154924.89,69.32882082,154924.89,69.32882082,0.0,0.0,0.0,19.2,41.2,20.5,0.0,0,0
2015-12-20,133421.03,54.64980429,133421.03,54.64980429,0.0,0.0,0.0,25.9,37.8,10.4,0.0,0,0
2015-12-21,113802.21,49.62125192,113802.21,49.62125192,0.0,0.0,0.0,15.0,20.2,25.4,6.0,0,0
2015-12-22,119477.52,37.53130427,119477.515,37.53130427,0.0,0.0,0.0,12.0,22.8,32.9,0.0,0,0
2015-12-23,126553.12,39.13822083,126553.115,39.13822083,0.0,0.0,0.0,15.1,26.0,32.4,0.0,0,0
2015-12-24,134583.25,50.81827517,134583.25,50.81827517,0.0,0.0,0.0,16.7,34.6,32.8,0.4,0,0
2015-12-25,119950.37,22.11558624,117447.375,24.07189981,2502.995,-69.68,0.020833334,21.7,34.1,33.3,0.0,0,1
2015-12-26,95093.295,14.96710809,95093.295,14.96710809,0.0,0.0,0.0,12.7,20.0,19.2,30.6,0,1
2015-12-27,96394.94,19.82318359,96394.94,19.82318359,0.0,0.0,0.0,11.9,19.4,27.6,5.2,0,0
2015-12-28,100048.44,20.09753992,100048.44,20.09753992,0.0,0.0,0.0,12.8,20.8,33.2,0.0,0,1
2015-12-29,111647.54,27.33170157,111647.54,27.33170157,0.0,0.0,0.0,12.4,23.9,33.0,0.0,0,0
2015-12-30,128552.13,43.82687479,128552.135,43.82687479,0.0,0.0,0.0,13.9,34.7,32.8,0.0,0,0
2015-12-31,146473.84,101.9915588,146473.835,101.9915588,0.0,0.0,0.0,19.7,39.7,29.6,0.0,0,0
2016-01-01,116040.92,32.52767336,116040.925,32.52767336,0.0,0.0,0.0,19.8,24.2,22.0,0.0,0,1
2016-01-02,99622.64,21.89456076,99622.64,21.89456076,0.0,0.0,0.0,17.1,27.6,25.1,0.0,0,0
2016-01-03,97656.445,19.8953848,97656.445,19.8953848,0.0,0.0,0.0,17.5,27.1,25.7,0.0,0,0
2016-01-04,110932.51,25.44347924,110932.505,25.44347924,0.0,0.0,0.0,16.3,26.0,15.3,0.0,0,0
2016-01-05,117873.58,29.91718737,117873.58,29.91718737,0.0,0.0,0.0,17.1,25.7,25.8,0.0,0,0
2016-01-06,115064.27,31.79025205,115064.265,31.79025205,0.0,0.0,0.0,17.3,25.7,18.1,0.0,0,0
2016-01-07,112392.7,34.44506917,112392.695,34.44506917,0.0,0.0,0.0,16.3,21.3,30.4,0.0,0,0
2016-01-08,111879.54,36.88815616,111879.54,36.88815616,0.0,0.0,0.0,16.2,20.6,25.4,0.0,0,0
2016-01-09,105482.7,41.98782325,105482.695,41.98782325,0.0,0.0,0.0,16.8,21.4,21.3,0.0,0,0
2016-01-10,113049.15,44.47978703,113049.145,44.47978703,0.0,0.0,0.0,15.7,31.5,31.3,0.0,0,0
2016-01-11,141133.08,88.11610079,141133.085,88.11610079,0.0,0.0,0.0,17.2,36.4,15.8,0.0,0,0
2016-01-12,135006.11,62.53997502,135006.11,62.53997502,0.0,0.0,0.0,17.1,24.8,29.1,0.8,0,0
2016-01-13,160011.07,545.7378196,160011.075,545.7378196,0.0,0.0,0.0,16.8,42.2,25.0,0.2,0,0
2016-01-14,120396.34,36.37140419,117671.67,37.21959734,2724.665,-0.26,0.020833334,16.1,18.1,3.9,0.4,0,0
2016-01-15,113244.79,30.20390307,113244.79,30.20390307,0.0,0.0,0.0,13.6,19.2,19.7,1.0,0,0
2016-01-16,103046.17,23.67497011,103046.17,23.67497011,0.0,0.0,0.0,11.9,22.3,32.6,0.0,0,0
2016-01-17,114097.07,29.15326195,114097.07,29.15326195,0.0,0.0,0.0,14.9,32.7,31.5,0.0,0,0
2016-01-18,147817.59,43.40935802,147817.585,43.40935802,0.0,0.0,0.0,18.6,35.3,30.4,0.0,0,0
2016-01-19,148612.37,49.25793525,148612.37,49.25793525,0.0,0.0,0.0,17.9,30.9,27.2,0.0,0,0
2016-01-20,142471.51,53.30039877,142471.51,53.30039877,0.0,0.0,0.0,19.3,29.1,18.6,1.0,0,0
2016-01-21,139450.62,55.47008954,139450.615,55.47008954,0.0,0.0,0.0,19.0,26.7,14.9,0.8,0,0
2016-01-22,129135.19,42.33773277,129135.185,42.33773277,0.0,0.0,0.0,17.5,22.8,6.5,1.6,0,0
2016-01-23,108097.85,26.97502333,108097.845,26.97502333,0.0,0.0,0.0,17.3,21.9,23.2,7.0,0,0
2016-01-24,103396.3,26.41220907,103396.3,26.41220907,0.0,0.0,0.0,16.2,22.2,23.4,5.2,0,0
2016-01-25,112649.6,27.59659014,112649.6,27.59659014,0.0,0.0,0.0,16.7,20.9,25.7,0.4,0,0
2016-01-26,110152.82,25.27669394,110152.815,25.27669394,0.0,0.0,0.0,16.5,29.4,28.7,0.0,0,1
2016-01-27,133718.04,32.75984945,133718.035,32.75984945,0.0,0.0,0.0,19.3,29.5,22.2,0.0,0,0
2016-01-28,134169.83,33.32496816,134169.83,33.32496816,0.0,0.0,0.0,20.3,27.5,19.0,3.6,1,0
2016-01-29,123615.21,32.69384721,123615.21,32.69384721,0.0,0.0,0.0,14.4,18.3,14.3,14.2,1,0
2016-01-30,107579.35,23.84687233,107579.345,23.84687233,0.0,0.0,0.0,12.3,22.4,24.0,1.2,1,0
2016-01-31,101279.65,23.47662571,101279.65,23.47662571,0.0,0.0,0.0,13.9,21.8,26.3,10.6,1,0
2016-02-01,121942.89,31.58876665,121942.895,31.58876665,0.0,0.0,0.0,12.5,23.6,29.4,0.0,1,0
2016-02-02,133989.16,35.64081616,133989.155,35.64081616,0.0,0.0,0.0,15.4,31.5,25.5,0.0,1,0
2016-02-03,122594.48,27.87604398,122594.475,27.87604398,0.0,0.0,0.0,18.1,21.0,11.0,0.6,1,0
2016-02-04,119919.61,22.3923782,119919.605,22.3923782,0.0,0.0,0.0,17.3,20.9,21.7,2.4,1,0
2016-02-05,126330.55,26.8545022,124411.225,27.2961,1919.325,-1.77,0.020833334,15.3,29.4,29.0,0.0,1,0
2016-02-06,123737.01,28.72453436,123737.01,28.72453436,0.0,0.0,0.0,16.5,32.6,28.8,0.0,1,0
2016-02-07,124436.81,33.49284634,124436.81,33.49284634,0.0,0.0,0.0,19.1,27.7,28.5,0.0,1,0
2016-02-08,129327.23,33.9086031,129327.225,33.9086031,0.0,0.0,0.0,19.2,22.9,23.3,0.0,1,0
2016-02-09,131271.26,38.70567585,131271.265,38.70567585,0.0,0.0,0.0,17.4,22.7,27.7,0.0,1,0
2016-02-10,132265.01,41.37607962,132265.005,41.37607962,0.0,0.0,0.0,17.4,23.3,25.3,0.0,1,0
2016-02-11,131003.79,34.38993372,131003.79,34.38993372,0.0,0.0,0.0,18.0,23.8,27.6,0.0,1,0
2016-02-12,133845.52,40.62665069,133845.52,40.62665069,0.0,0.0,0.0,16.7,24.9,27.9,0.0,1,0
2016-02-13,120840,32.23139796,120839.995,32.23139796,0.0,0.0,0.0,17.7,30.3,23.4,0.0,1,0
2016-02-14,104364.74,26.26726968,104364.735,26.26726968,0.0,0.0,0.0,16.4,24.5,22.9,0.0,1,0
2016-02-15,120863.33,32.56207053,120863.325,32.56207053,0.0,0.0,0.0,14.0,26.1,25.4,0.0,1,0
2016-02-16,117062.03,29.58535343,117062.035,29.58535343,0.0,0.0,0.0,13.7,18.4,14.5,3.6,1,0
2016-02-17,119481.79,32.50451406,119481.79,32.50451406,0.0,0.0,0.0,12.7,21.1,16.2,0.6,1,0
2016-02-18,125964.19,47.40430914,125964.185,47.40430914,0.0,0.0,0.0,15.5,22.6,20.6,1.2,1,0
2016-02-19,122991.66,43.69489681,122991.66,43.69489681,0.0,0.0,0.0,15.8,22.0,11.2,0.2,1,0
2016-02-20,105911.71,26.30452433,105911.71,26.30452433,0.0,0.0,0.0,15.8,20.8,23.8,0.0,1,0
2016-02-21,107884.36,24.60568176,105842.515,26.42939822,2041.84,-69.93,0.020833334,12.6,24.7,26.5,0.0,1,0
2016-02-22,130527.33,55.28023145,130527.325,55.28023145,0.0,0.0,0.0,15.6,29.5,8.4,0.0,1,0
2016-02-23,156924.83,66.96065647,156924.83,66.96065647,0.0,0.0,0.0,18.1,39.4,19.4,0.0,1,0
2016-02-24,152419.42,72.24069994,152419.415,72.24069994,0.0,0.0,0.0,22.4,25.6,15.8,0.0,1,0
2016-02-25,138064.86,43.38678606,138064.855,43.38678606,0.0,0.0,0.0,19.6,26.4,13.8,0.4,1,0
2016-02-26,122575.93,35.55254287,122575.935,35.55254287,0.0,0.0,0.0,15.5,23.5,19.3,0.0,1,0
2016-02-27,110545.84,32.10570563,110545.84,32.10570563,0.0,0.0,0.0,17.7,22.2,17.7,0.0,1,0
2016-02-28,105781.99,30.39844268,105781.985,30.39844268,0.0,0.0,0.0,17.7,22.7,21.5,0.0,1,0
2016-02-29,125400.08,41.25807901,125400.08,41.25807901,0.0,0.0,0.0,15.0,23.7,18.2,0.0,1,0
2016-03-01,142242.6,96.28761922,142242.595,96.28761922,0.0,0.0,0.0,17.3,33.7,23.4,0.0,1,0
2016-03-02,145182.98,53.91107114,145182.98,53.91107114,0.0,0.0,0.0,17.6,34.7,22.6,0.0,1,0
2016-03-03,136226.12,49.55216251,136226.12,49.55216251,0.0,0.0,0.0,17.4,23.9,21.8,0.2,1,0
2016-03-04,149376.57,43.22741726,149376.57,43.22741726,0.0,0.0,0.0,16.5,33.0,21.2,0.2,1,0
2016-03-05,124692.32,37.4253858,124692.315,37.4253858,0.0,0.0,0.0,20.4,23.7,11.4,1.2,1,0
2016-03-06,117707.95,41.3206478,117707.95,41.3206478,0.0,0.0,0.0,17.4,25.2,21.3,0.0,1,0
2016-03-07,131465.83,41.14950256,131465.825,41.14950256,0.0,0.0,0.0,18.6,24.9,7.9,3.2,1,0
2016-03-08,160285.01,253.0320323,160285.015,253.0320323,0.0,0.0,0.0,19.9,38.9,20.8,0.6,1,0
2016-03-09,152599.13,66.41160339,152599.125,66.41160339,0.0,0.0,0.0,20.8,28.5,10.8,0.0,1,0
2016-03-10,135635.7,46.52161235,135635.705,46.52161235,0.0,0.0,0.0,18.1,22.1,3.9,0.6,1,0
2016-03-11,141414.35,49.79353314,141414.35,49.79353314,0.0,0.0,0.0,18.8,26.1,19.6,8.4,1,0
2016-03-12,119690.76,37.32101386,119690.755,37.32101386,0.0,0.0,0.0,18.7,22.3,7.0,0.2,1,0
2016-03-13,111329.62,30.0869621,111329.62,30.0869621,0.0,0.0,0.0,17.7,23.2,13.8,0.0,1,0
2016-03-14,105388.57,24.79442999,105388.57,24.79442999,0.0,0.0,0.0,18.4,21.3,10.6,0.0,1,1
2016-03-15,123073.98,28.46012769,123073.98,28.46012769,0.0,0.0,0.0,15.1,26.8,20.7,0.0,1,0
2016-03-16,135047.63,54.35305581,135047.625,54.35305581,0.0,0.0,0.0,15.3,31.4,18.9,0.0,1,0
2016-03-17,143184.8,49.4911015,143184.805,49.4911015,0.0,0.0,0.0,18.3,32.5,19.6,0.0,1,0
